Username,Isi komentar,Jumlah like komentar,Waktu komentar
@putrifeepm.3515,Steven Hawkins mau meneliti girlsauruss mungkin 🤭 gk bakal terungkap yg bgini2 wakanda yg ecek2 aja dibungkam apalagi elite global 😂,0,1 bulan yang lalu
@bumbutaro,"to all fellow atheist who asked why Allah created hell if He The most gracious and Merciful? ,,, ini ya sebabnya.. ada manusia2 yang layak dan benar2 layak untuk selama-lamanya di NERAKA !!! dan kalau kalian fikir setelah kematian itu gak ada apa2, bodoh sekali itu, apa kalian fikir gak akan ada balasan atas kebaikan atau keburukan untuk apa yang kalian lakukan dimuka bumi? kalau emang gak ada, mungkin semua manusia akan seperti si epstein ini.. paham?",2,1 bulan yang lalu
@nananasoshina,Posisi Epstein digantikan oleh P.Diddy kali ya ckck di luar nurul semuaaa,0,1 bulan yang lalu
@gracejohn415,Kayak p diddy ya😂sama² gelo,0,2 minggu yang lalu
@MelsaHidayah,sebenarnya ini kasus untuk  mengalihkan pandangan dunia,0,1 bulan yang lalu
@thevintage6530,kenapa samalu jadi jepri sih babuu😂😂😂 jeffry woy jeffry,0,1 bulan yang lalu
@safiraamanda9104,"Babu matanya cape banget.. istirahat ih, makan yg bergiziiii",0,1 bulan yang lalu
@crepecake104,"Di Italy kalau gasalah ya, itu ada keju yang diambil dari usus bayi sapi yang lagi ekslusif menyusu ke induknya.  Nah katanya mereka makan keju kayak gitu juga tapi yang berasal dari usus bayi yang masih minum ASI😢 Aku baca di X sih gituu",0,1 bulan yang lalu
@yanifk,Udah paling pasti mah pengadilan akhirat,0,1 bulan yang lalu
@junicobong6318,"Malah sempet sempetnya bahas mysterious thing, maunya TC malah MT.. Astagfirullah",0,1 bulan yang lalu
@ishizaka_25,gini amat jadi npc 🗿,0,1 bulan yang lalu
@chchannel115,Ternyata negara lain juga sama kayak indo cuman lebih parah indo kalau soal korupsi,0,1 bulan yang lalu
@potatoesgoreng1093,masih bengongin rumor yang bilang kalo kiswah ka'bah dikasih ke kakek bjd itu dari pengusaha uae 😔,0,1 bulan yang lalu (diedit)
@Me_Viha,"Hati2 jgn buka file nya, jgn smp hp n laptop atau kompi kalian di ambil info nya. Dan lagi spt nya ini utk pengalihan isu dunia lain nya. Cari tahu donk babu berita ttg Sudan. Makasih 🙏",1,1 bulan yang lalu
@ridwanajibari4443,Teroris yang sesungguhnya. Teroris yang gini malah lebih ngeri karena menimbulkan trauma yang super mendalam ke korban. Tapi konsep teroris cuma dinobatkan ke muslim aja.,0,1 bulan yang lalu
@wulananugerahsari8602,"Setelah p.diddy, ada lg yg lebih parah seperti epstein",1,1 bulan yang lalu
@semutireng8332,Dalam pasar saham ketika informasi sudah di releass waktunya para bandar buat Take Profit😅😅😅😂 Kaloan simpulin sendiri bruhhh. Gk ada informasi gratis😅😅,0,1 bulan yang lalu
@kiwishanbin1604,ada baca katanya mereka makan kotoran bayi tp diblg rasanya kayak cream cheese karena bayi kan minum susu dll jadinya poopnya agak mirip cream cheese,0,1 bulan yang lalu
@nugraha_mama4723,Justru saya berpikir kiswah Ka'bah yg di kirim ke sana telah menghancurkan kerajaan setan dan iblis d kediaman Epstein,0,1 bulan yang lalu
@malehudin5612,THANK GOD IM AN ATHEIST!,0,1 bulan yang lalu
@endahramdani1313,"Kok bisa dia tiba2 kaya?? Kaya gua mah dia pesugihan deh, hahaha.. jadi dunia ini sedang dikuasai oleh para pelaku pesugihaaan? 😅",0,1 bulan yang lalu
@Cams2697,"si jepri, hrus banget bang😭😭😭",0,1 bulan yang lalu
@micinaddict2214,"Kemarin heboh Epstein File di Threads, males baca ya, yaudah nanti Bang Hiro jga bakal UP rangkumannya 😂😂😂 makasih bang dah ceritain si JEPRI 🤭👍👍👍👍👍",0,1 bulan yang lalu
@GunawanIrawan-u2h,Kalo di indonesia dia si rafi ahmad cuman bedanya si rafi blm kelihatan psycopatnya....,1,1 bulan yang lalu
@sucinabilafauziah4013,Kebantu bgt ma babu 😭 aku ingin tau tapi males ngulik sibuk ama bocil+males pusing sama kalimat2 nya,0,1 bulan yang lalu (diedit)
@MuhammadIzuzulhaq,Come back setelah sekian tahun tak mendengarkan si boti😂😂   Semangat trs mas,0,1 bulan yang lalu
@ArtokyYonito,Bikin part 2 bang 😂,0,1 bulan yang lalu
@WawanWawan-j2d,18:54 spil kacamata dong babuuuu,0,1 bulan yang lalu
@meitisudaina9784,akhirnya bahas kasus ini,0,1 bulan yang lalu
@leeayla2790,Udah punya firasat bang Hiro mau bikin ini....,0,1 bulan yang lalu
@najmudin7480,hadir bg,0,1 bulan yang lalu
@nanawiratsongko5216,kok tau banget sih..nyiapinn bekel anak...ahahahaa eke itu mahh,0,1 bulan yang lalu
@PuspaMahdianti,Ya Allah lindungi kami..,0,1 bulan yang lalu
@hasnahnailakeisha4907,Betul,0,1 bulan yang lalu
@junitri5795,"Mas Hiro , banyak"" istirahat , suaramu bindeng. Mungkin mas Hiro sedang pilek.",0,1 bulan yang lalu
@yantinurhayati5148,"Bang ceritain teori teori yang viral dong bang,kayak bakal mati listrik 7hari itu gimana maksudnya kurang faham",0,1 bulan yang lalu
@EdoWidodo-o9p,🎉🎉🎉,0,1 bulan yang lalu
@ViviVitia,Kangen yg horor2 bngt deh😢,0,1 bulan yang lalu
@IlhampurnamaSaputra-v7b,👏👏,0,1 bulan yang lalu
@mayaaprilia3556,❤❤❤❤❤,1,1 bulan yang lalu
@Afi_cemungut,7:54 lah pas bnget lgi ngosrek kmr mndi,0,1 bulan yang lalu
@fildzahghassani5138,Lebih enak bang hiro yang jelasin😂,0,1 bulan yang lalu
@dilaa.01,Wajib banget ya bumbu konspirasi iluminati di amerika,0,1 bulan yang lalu
@minelyrics9839,"kata kata kaya cream cheese itu kode yang biasanya digunakan oleh para pedopil, klo ga salah cheese itu artinya little girl (anak perempuan). cmiiw",0,1 bulan yang lalu
@likesyifanadira903,Bang hiro bahas konspirasi mother Teresa.,0,1 bulan yang lalu
@rizkiayuamelia1777,"Mau ada apa yah abis ini,lebih mikirin kesananya 😢",0,1 bulan yang lalu
@deviwahyunizakaria1723,huwaa,0,1 bulan yang lalu
@annadwi-x7t,dulu konspirasi pizza gate itu apa ya jepri epsten ini?,2,1 bulan yang lalu
@Robihistoria,Aku rasa kasus ini masih permulaan untuk untuk menutupi kasus yang lebih besar lagi tentang elite global,0,1 bulan yang lalu
@samsungcianjur9503,Serem ih😢..tapi penasaran,0,1 bulan yang lalu
@rockefeller6642,"di dengerin teenyata dongeng,sobek sobek",0,1 bulan yang lalu
@citrarobita3473,:_LUV:,0,1 bulan yang lalu
@rsmfanny5927,👍🏻👍🏻👍🏻,0,1 bulan yang lalu
@bewbyies2976,:_KEREN::_KEREN:,0,1 bulan yang lalu
@theonlyraan,:_TAKUT:,0,1 bulan yang lalu
@akunkosongwle,:_WAH::_LUV::_KEREN:,0,1 bulan yang lalu
@ningsihrois2657,"Tenang gaes si pelaku sudah bersama malaikat mungkar nangkir, menyala malaikat, Semoga yang lain segera menyusul",0,1 bulan yang lalu (diedit)
@billy-FXD,Salfok topnyai diesel,0,1 bulan yang lalu
@Ema-gi8ly,"Farah Quinn pernah foto sama Donald Trump waktu peresmian presidennya lho. 😮 apakah jangan jangan, jangan jangan?",1,1 bulan yang lalu (diedit)
@WidiAstuti-lj3gg,hiro suara agak beda.. kantong mata nya aduh... sehat2 babu,0,1 bulan yang lalu
@sleepyinsomniac2574,9:50 sebenernya alasan di tetep bisa kerja di sana udh dijelasin sama atasan dia di Netflix documenter ttg Epstein,0,1 bulan yang lalu
@noviaagustina662,🥳,0,1 bulan yang lalu
@ernafarida2094,Hirotada ada g di daftar nama pengunjung sana😂😂,0,1 bulan yang lalu (diedit)
@SitiHawa-h4r,"Aku la majikan yg paling miskin ,🤣🤣",0,1 bulan yang lalu
@zee-16vv,🎉,0,1 bulan yang lalu
@febrianamaharsi,si jepri wkwkwkwkwkwkwkwk,0,1 bulan yang lalu
@sitimaesaroh898,"Akhirnya dibahas jg 😅 tp banyak yg bilang dokumen ini dirilis krn cm sampah yang dipake buat pengalihan isu lain, Epstein nya jg udah mati kan 😌 khawatir bgt mereka sebenarnya punya agenda apalagi 😓",0,1 bulan yang lalu
@vi198,"SI PENGIRIM PENUTUB KABAH OLEH SALAH SATU PENGUSAHA SEORANG WANITA SAUDI. JADI DIA NIH SERING KIRIM INI ITU KE EPSTEIN AGAR DI TERIMA DI CIRCLE NYA EPSTEIN. TAPI MASIH DI CUEKIN TERUS SAMA EPSTEIN. NAH NIH ORANG ARAB INI KAGAK NYERAH GITU AJA, MASIH TERUS KIRIM HADIAH TERUS KE EPSTEIN, SAMPAI AKHIRNYA NGIRIM PENUTUP KABAH ITU. GILA SIH ORANG ARAB ITU",1,1 bulan yang lalu
@PuputKoto,"yang percaya si Jepri masih hidup ☘️  karena dia bakal dilindungi, secara uangnya unlimited dan berteman sama pres*d*en untuk transaksi juga~",0,1 bulan yang lalu
@maryamfathimiy1678,Hai babu .. kok babu sih wkwk,0,1 bulan yang lalu
@niluhputuirianti2467,"menurut w, ini adalah pengalihan isu tingkat internasional. mereka pasti lgi eksekusi rencana besar lainnya. file ini cuma pengalihan.",0,1 bulan yang lalu
@summerforjune9470,"Semua info dalam files tertuju pada jefri efstein karena dia juga udh mati, pdahl dibelakang jefri itu dalang utamanya",0,1 bulan yang lalu
@RindiLisantri,"si trum kn udh dari dulu skandal nya,bahkan ada rumor dia nidurin anak nya sendiri,heran aja dia bisa jdi presiden",1,1 bulan yang lalu
@SEPNING,Curiga hal ini di ungkap pasti ada hal besar yg lagi di sembunyikan lagi 😮,0,1 bulan yang lalu
@Lily_585,"Kdg cerita"" kek gni tuh bener"" kek di drama"" ya, jdi sebenernya drama yg terinspirasi dari kisah nyata atau kisah nyata yg terinspirasi dari drama? 🤣",0,1 bulan yang lalu
@hkyru29,"Riil kekayaan dan kesuksesan dapet dari koneksi sih, sebagian besar orang2 ""penting"" yang percaya sama jepri ini karena koneksi partner-nya si gilen yang jor2an",0,1 bulan yang lalu
@nisa.shofia,"Sepertinya si Jefri ini melakukan pesugihan tapi pesugihan apa barat , ritual2nya , tumbal2nya , yg bersekutu dengan setan",0,1 bulan yang lalu
@HADRAHTUSADILLAH,Ada yg bilang filenya ada 6jt dari pihak dep.polisi ngepublik setengah/3jt file.,1,1 bulan yang lalu
@ismailfidya2002,Jepri banget ya wak 😭🤣,0,1 bulan yang lalu
@sukasamakamu2,Itu Hary Tanoe antek² anak abah ngapain ya disitu? penasaran bgt.,1,1 bulan yang lalu
@ardhiladian2721,Percayalah ini hanya pengalihan isu. Ada yang lebih gila dibelakanhnya 😌,0,1 bulan yang lalu
@muzdalifah7726,Kalo covid aja bisa di rencanakan mereka. Takutnya file ini juga jebakan,0,1 bulan yang lalu
@SYAWALDISINI,Gada yg mikir uangnya dari global loundry?,0,1 bulan yang lalu
@dewipwu8258,"Konspirasi adalah fakta yang tertunda, kita tunggu bom waktunya yang bicara, apakah para elite global ini bisa dihukum, atau dengan adanya berita ini terang2an tpi tidak ada yang dihukum dri elite global, ini artinya mrka percaya bahwa dunia setakut itu dengan mereka",1,1 bulan yang lalu
@ayananda3787,klo aku percaya klo dia masih hidup dg identitas lain..,0,1 bulan yang lalu
@bawonirizki3561,Bng hiro semangat ya kantung mata lu gede banget pasti kerjanya dar der dor,0,1 bulan yang lalu
@studiofilm8695,"""KONGSPIRASI""",1,1 bulan yang lalu
@evasugiharto1595,oh ya gaes ini kasus si jepri sebenarnya sangat mengerikan gaes. anak2 dibawah umur itu bukan hanya di perkaos sama jepri dan elit global tapi jeroannya di buat hidangan dibuat persembahan untuk iblis dan dimakan. Astagfirullah.  mungkin gegara itu jepri dihabisin biar yg laen ga ke bonkarr😢,0,1 bulan yang lalu
@putririzky2791,"Tp gw si agak percaya ke teori konspirasi si epstein ini memalsukan kematian nya. Krna dgn latar belakang dia kenal sm smua org yg ""berpower"" ga mngkin dia gampang ""meninggoy"". Dan org2 d blakangnya pasti bntuin s epstein jg. Trs ""epstein file"" yg smpe 3jt ga yakin segampang itu d buka ke umum..smua org terlibat smpe atasan kepolisian dsana,masa iya mreka ngijinin? Dan membuka file penting ke publik bisa semudah itu? Inti2 dan orang2 terlibat bgt si kayanya ga mngkin bocor ya. Bsa jg ini d jadikan pengalihan isu pemerintahan dsna buat nyibukin publik sm asumsi mreka sndri.biar fokus publik ke 3jt file itu bukan ke mslah besarnya..",1,1 bulan yang lalu
@ggeksin,sekarang dah kaya lupa sama majikan yg menafkahi,0,1 bulan yang lalu
@rosisintawati3192,"padahal saksi dari para korban bisa menjadi saksi kunci siapa ajah yg terlibat, sayangnya mereka gak punya power buat speak up ya karena lawannya bukan main-main, taruhannya nyawa juga sihh hmmmm",0,1 bulan yang lalu
@Monicaa888-f3g,Jadi inget film Squid Game...apa mereka nyindir kasus ini juga ya ?,0,1 bulan yang lalu
@devijuliana8970,Wkwkwkwkw SI JEPRI 🤣,0,1 bulan yang lalu
@sellycesarina4803,Si jepri di alam kubur lg ngapain ia 😵‍💫🥴,0,1 bulan yang lalu
@storyandartdaily3700,"Intinya di dunia yang kacau ini jangan terlalu polos mikir kalau yang kaya dan terlihat bahagia itu adalah orang baik semua yang mau ngasih duitnya secara gratis😂😂😂😂😂😂, ngak ada yang gratis di dunia ini, jangan terlalu mikir orang elit itu pure dari usahanya sendiri. Lihatlah bayk yang pake hal ajaib macam itu. Kalo zqman sekarang mending banyakin souzon dari pada husnuzon deh kalo udah bahas elit global yang rada rada.",0,1 bulan yang lalu (diedit)
@KoriagnesPardede,"tc VIP mana bang, 2 hari lagi mamber gw habis😂😌🙏🏻",1,1 bulan yang lalu
@FurnamaAydin,Jadi gak yakin kalau si jepri beneran sudah tewas,0,1 bulan yang lalu
@saekiya07,Seperti biasa  Orang beduit kelakuannya aneh aneh😫,1,1 bulan yang lalu
@viondarikaFany,"Sebenar nya kalau yg udh nnton film dokumenter si jf ini di netflix ada sedikit perbedaan alur dgn konteks yg sama. Karna di netflix itu isi nya 5 korban yg berani bersuara dari sekian bnyak korban pijit iming"". Dan knp si jef ini masih di pertahankn di tmopt kerja nya dulu padahal sudah ketauan bohong? Krna jef sangat pandai bersandiwara mengeluarkn kalimat"" yg membuat pak siapa itu nama nya jadi kasian. Akhir nya di pertahankn",0,1 bulan yang lalu
@小星行,"babuu maaf bgt salfok, kantong matamu aku sangat prihatin. tapi jangan lupa TC nya yaa ❤",0,1 bulan yang lalu
@CitraAnjani,"ralat bro, files epstein itu BUKAN pengadilan yang beberkan di publik, tapi trump, beliau janji saat kampanye akan beberkan files epstein ke publik dan files kennedy. dibuat Undang Undang epstein dulu sebelum file ini di open ke publik",0,1 bulan yang lalu (diedit)
@Gudeteman,"7:51 LAH MALAH PAS GOSREK WC, MAKANYA KITA PUTERIN BANG😂😂😂",0,1 bulan yang lalu
@gentaapasaja3539,"Adakah disini alumni pendengar Detektif Astral juga (di part 2 yang khusus member), sorry ini ytta dan yang percaya2 aja. Epstein gak ada kaitan sama Satanic/Illu emang kelakuan dia aja yang nyeleweng dan dia dijadikan kambing hitam oleh segelintir orang2 'diatasnya' yang notabene disebut Global Elit. Plot twistnya dia hanyalah sebagai pion dan orang 'ringkih' yang lebih mudah udah di 'tumbalkan', dia meninggal di penjara (disinyalir bunuh diri) tetapi disinyalir dia dibunuh. karena sebelum persidangan dia speak up bahwa dia akan membongkar 'semuanya', dan sebelum dia speak up, dia di habisi duluan oleh 'orang kiriman'.",0,1 bulan yang lalu
@yn_9663,"nah kan kan kan bener kata LORD RANGGA kalo covid itu ""diciptakan""",0,1 bulan yang lalu
@dewiarasy,"Aku ga yakin si jepri ini beneran suicide, jangan2 masih hidup 😢",0,1 bulan yang lalu
@Alexsa-ti9qv,"Pinter + kaya + sakit jiwa = bencana....pinter dan kaya itu gak salah ,malah bagus bgt tp klo gak diimbangi dengan akhlak dan mental yg sehat ya jadinya lebih dari setan..setan aja sungkem",0,1 bulan yang lalu
@likamulyaningsih7490,Yg udah² video babu aja ada tuh bahas tenatang sat**ic. Kok kaya real deh bukan konspirasi 😂,0,1 bulan yang lalu
@chocolatnoir1108,"dipublikasi setelah sekian lama dan ybs sdh mati, fix utk pengalihan, menutupi kasus/ konspirasi yg jauh lbh besar dan mengerikan.",0,1 bulan yang lalu
@muslih7505,Biadap pejabat pejabat yang berscandal dengan Epstein iblis!!,0,1 bulan yang lalu
@syahkurniawan5194,"Bukan cuma pendapat sih memang ada kode' misal pizza boy : cwo yg d pke, dll. Terus ada juga kyk foto"" badan org yg kyk d lumuri sesuatu gtu kyk mau d eat😅",0,1 bulan yang lalu
@VITAMINC1000,udh ga heran ama drama mamarika mah,0,1 bulan yang lalu
@dwiaci3868,itu kiswah mending buat aku aja sih 😭😭😭,0,1 bulan yang lalu
@NorliahJanius,"Klien? Kan bleh tanpa si jefri, Tanya ke korban siapa pelakunya(Klien si jefri)",0,1 bulan yang lalu
@akirahimuroputri4.5,"Parah sih ini mmg kasus mulai dari pencurian kiswah penutup ka'bah utk ritual satanic, anak-anak yg digrooming dan dilecehkan oleh para pedofilia,penyebaran virus yang sebenarnya cukan rekayasa sampai ke pembunuhan pemimpin-pemimpin negara Islam.Desus-desusnya ada org Indonesia inisial HT yg ikut gabung bersama mereka.",0,1 bulan yang lalu (diedit)
@JouJio,"kak Hirotada, bahas tentang JimCarrey dong 😢 sedih deh Aku fans Dia & denger berita tentang Dia sekarang bener² gk mirip sama Dia 😭 pengen tau sebetulNya selama ini apa saja yang berusaha dibuka sama Jim Carrey sampai akhirNya Dia digantikan gini 😢 terlalu aneh untuk dibilang IYA ORANG YANG SEKARANG ADALAH JIM CARREY karena gk mirip sama sekali, wajah aja cuma menyerupai, benar² terlalu aneh 😢",0,3 minggu yang lalu
@alifkusumadewi4973,Bang? Sehat kan? Mata kenapa bisa sembab segitu gede bang😮 Semoga sehat2 selalu. Aamiin,0,1 bulan yang lalu
@ilupuspa.official,"Detectiv Conan beraksi😱 Tapi gue ingatkan terkait micro Chip in Body Hati hati, data data dan segala privasi bisa terungkap hanya dalam 60 detik😂 Indonesia jangan sampai terkena atau ikut ikutan dgn alasan Canggih Jaman Now!",0,1 bulan yang lalu
@lutfiahannahdi3548,"Naudzubillahimindzalik kasusnya, pdhl background nya dia pinter ya dan udah enak jalan hidupnya, tp malah milih jalan yg aneh-aneh",0,1 bulan yang lalu (diedit)
@raniranoot8268,"Aneh bgt sama kasus ini, tiba2 di keluarin padahal isinya orang2 penting semua yg ""susah"" kena hukum dunia. Masa iya semua orang yg terlibat rela aib segede ini dibebas keluarkan begitu aja?   Penasaran bakalan ada kejadian apa yg akan terjadi nanti di dunia yang udah gila ini, dengan di keluarkan kasus ""sampah"" ini",0,1 bulan yang lalu
@gbsshort,Kalian percaya dia sudah meninggoy?😂 memalsukan kematian utk mengakhiri masalah dan mendapat dunia baru itu sangat bisa dilakukan oleh orang se kaya itu,0,1 bulan yang lalu
@abdullahraufalasyraf,"tp bener loh ada di podcast2 yg bahas iluminati, mreka bisa cepet kaya yg ga masuk akal dgn syaratnya bayi yg msih suci sm wanita yg msih virgin gtu",0,1 bulan yang lalu
@anitavanni886,Pntesan Leonardo kbnykan pacaran nya sma yg di bawah umur😅. Curiga sma Henry cavil jga jgan2 bagian nya epstein,0,1 bulan yang lalu
@ameliaamrihennaart,"Aq baru kmren liat Netflix documentary nya Jeffry Epstein filty rich, dan mantan pacar Kang Jefry dah d jail",0,1 bulan yang lalu (diedit)
@janatulfirdaus4133,Komen biar orang2 tahu kalau aku vip😜,1,1 bulan yang lalu
@febbystephanie7067,"Bang hiro kenapa kok matanya bengkak udah lebih dari sebulan lho bang, huhu jaga kesehatan dan istirahat yang cukup plis",0,1 bulan yang lalu
@ikkaayyu5950,akhirnya,0,1 bulan yang lalu
@rizkiyuniarti2470,🎉,0,1 bulan yang lalu
@cakvevo,Ikan cucut lanjut,0,1 bulan yang lalu
@lovetalk1196,❤,0,1 bulan yang lalu
@28.reniaaarahmadewi3,bangg tidurr banggg😭,0,1 bulan yang lalu (diedit)
@bestieaqivatih871,"Kalo menurut saya, motif dibalik dipublikasikannya file ini. Apa iya setulus itu buat mbuka kasus yang melibatkan elit global. Seperti ada udang dibalik batu.",0,1 bulan yang lalu
@shintanurulhidayah5092,Mirip series scandal 3,0,1 bulan yang lalu
@mercybaby2008,nyimak,0,1 bulan yang lalu
@dwinovianisuci5180,Bahas unit 731 bang,0,1 bulan yang lalu
@lilywan7594,"Kalau disini jkw,walaupun caranya beda😂",0,1 bulan yang lalu
@ZahiraNurKhairunisaRhasyd,👍,0,1 bulan yang lalu
@adindafarisya,Labubuh nyanyerrmin sumpah,0,1 bulan yang lalu
@annisalintang1595,bangggg hiro mata lu kenapa kok sembab. jaga kesehatan bang hirooo,0,1 bulan yang lalu
@mgimonbebegesrekindonesia3659,Bagusnya si Jepri diedotensei,0,1 bulan yang lalu
@fransiscaagustina220,ada film dokumenter nya di netflix klo mau nonton ..,0,1 bulan yang lalu
@DidiHermawan-x2p,assalamualaikum,0,1 bulan yang lalu
@AzkaZ-o7k,😂mksi bng,0,1 bulan yang lalu
@inaarba-w4p,Banggg hiro ganti topi !!!😥,0,1 bulan yang lalu
@inaarba-w4p,Banggg hiro ganti topi !!!😥,0,1 bulan yang lalu
@charlote17,si kunti giselen :_HAHAHA:,0,1 bulan yang lalu
@lulu-ulm.1747,"Mual banget liat kasus ini, iblis bentuk manusia kalo hidup begini contohnha keknya",0,1 bulan yang lalu
@EnnaNirmala,"Tp kepikiran, emang beneran si jepri udah metong,? Bukan apa apa, emang ada kemungkinan dia di bunbun, tp ttp kepikiran, ada kemungkinan juga g si, dia memalsukan kematian? secara dia se full power itu, banyak koneksi jg. Kebanyakkan nonton drama ini aku 😂.",0,1 bulan yang lalu
@DavidKejora,Tuh kan kasus aslinya mah tentang perdagangan dan peleceh4n perempuan dibawah umur kan cuma di FB yg paling rame tuh yg teori konspirasi nya tentang baal dan per bayi2an 😭🤣,0,1 bulan yang lalu (diedit)
@Michelle_2848,Fir'aun versi akhir zaman,0,1 bulan yang lalu
@cindyloliphop4067,30:01  DT mencurigakan sih😂,0,1 bulan yang lalu (diedit)
@wuland.arii11,"Tau ga kenapa file/dokumen² epsten di sebarkan masif dan terang²an??  Biar netijen² pada fokus ke 'masa lalu', sementara agenda berikutnya sedang disiapkan oleh 'mereka'.  Pis lop wn gawl, cuma ngutip dari stori nya alek gerung ✌🏻",0,1 bulan yang lalu
@meliawati2845,si jefrey shio nya ular 🤐🤫,0,1 bulan yang lalu
@terkinisobat1674,Epstein adalah seorang Yahudi Israel yang memerintahkan elite global untuk menghancurkan Palestina.,0,1 bulan yang lalu
@luc3853,Eh kok sinkron sama cerita episode dulu2 soal keluarga blasteran yg bapaknya darah luminatey? Kan sama2 urusan sama baby tuh.,0,1 bulan yang lalu
@NORIMASI20,Kongspiransi GK tuh wkwkwk,0,1 bulan yang lalu
@aulila1805,"Bari tahu epstein ternyata kadusnya udah ada dr tahun 2019. Di 2019 kita fokusnya covid, tp malah berita eostein gada ke up.",0,2 minggu yang lalu
@diandrarayyani4996,adhhh:_TAKUT:,1,1 bulan yang lalu
@ZenoZone17,Nonton ginian tuh bikin melek dunia gelap 🧠 abis itu healing kecil di 🎯😂BBCA4D🔥🎯,0,1 bulan yang lalu
@softmist4,Memang ya org yang udh bnyk uang dari lama pasti pnya fetish gak ngotak krna udah bosen dn bingung mau hbisin uang nya gmna😐,0,1 bulan yang lalu
@susiratnasari-d8k,Hartany bnyk tapi tidak di bawa mati..pdhl si jepri idupny sempurna yaa..coba kalau bersedekah lurus lurus ajj yaa psti lebih sempurnaa,0,1 bulan yang lalu
@sussiesoediman3305,"Makanya Vovid dimilai achir thn 2019 !! Stlh si Jefry ""di kabarkan"" meninggal !",0,1 bulan yang lalu
@winkongsawad,"Orang nya udh GK ada ya, tapi masih rame kasus nya",0,1 bulan yang lalu
@hy.tsa08,Tidak ada satu orang pun dari mereka yg di adili,0,1 bulan yang lalu
@DillaEric-m3s,"setelah menonton videonya babang hiro yg ini, tentang kasusnya file Epstein, gue rasa si Epstein ini babu juga.. babu suruhan dri para elit global yg jabatannya lebih tinggi. dan gue juga merasa dia ada sangkut pautnya sama keluarga rosthchild dan rockefeller. keluarga petinggi penguasa elit global yang kekayaannya gk akan habis2 sampe 10 turunan. para pejabat amerika yg mempunyai kekayaan dan kekuasaan pasti mereka dpatin itu semua dgn cara tidak halal. pasti dan selalu menggunakan cara licik dgn bantuan ilmu satanisme. udh bukan rahasia umum lagi itu. dan apapun yg terjadi di dunia ini, smuanya itu teka teki. klo mau dicari tau pasti akan dapatin hal trplot twist yg gak kita sangka2. skrng kita ya cukup berhati2 aja sih guys untuk ke depannya. krna gue percaya, smua yg ada d dunia ini emang ada yg kendalikan. selagi gak mempengaruhi hidup kita pribadi ya yowis gitu.. klo soal teknologi buatan eropa dan amerika, sudah pasti ada sangkut pautnya dgn permainan para elit global yg gk bisa kita sbg org awam sentuh sama sekali. dunia ini emang nyatanya semengerikan itu.",2,1 bulan yang lalu
@haneul_choi,Bisa2nya tgl sama bulan lahirnya sama kayak aku😢,0,1 bulan yang lalu
@jes0503,🙄🙄🙄🙄 nggak juga sih,0,1 bulan yang lalu
@LikeAjaa,hai bang,0,1 bulan yang lalu
@irmaoki1895,Babu tp kaya 🥰,0,1 bulan yang lalu
@nanahasan8553,😮😮,0,1 bulan yang lalu
@hasnaaqila1303,Kak bahas kasus anak yg twas din kampung gajah itu..,0,1 bulan yang lalu
@wiealwi4313,Wow 3jt files 😳😳 his not human but monster predator,0,1 bulan yang lalu (diedit)
@putrisofieana1158,"Si Leo Dica ini kemarin keseret kasus pdd, skrg kasus si jepri, bener2 predator ni org",0,1 bulan yang lalu
@maulaalyani,lof u babu,0,1 bulan yang lalu
@santisrnh,ga habis fikriii,0,1 bulan yang lalu
@AlsaAmi-i6i,Iya,0,1 bulan yang lalu
@himeevaniawijaya6853,Salfok sama mata lu bang,0,1 bulan yang lalu
@novaangriani9388,Bener2 mual denger kasusnya ngeri banget 😭😭,0,1 bulan yang lalu
@gnanuak,Germo final boss,0,1 bulan yang lalu
@YaskurSnack-q8g,masih ada temen deketnya ya,0,1 bulan yang lalu
@citradewi6720,19:29 kok mirip kasusnya si gus gus sama model itu yaa,0,1 bulan yang lalu
@deeayunda,BROKEN STRING PLISSSS,0,1 bulan yang lalu
@haru_bluu,hari tanoe dipersoalin karna harga belinya diatas market jauh indicated nyogok it is concerning thoo~,0,1 bulan yang lalu
@diza6238,"Palm beach island, Florida. Bukan New York yah babu. Masih satu kotamadya sama ikke meski jauh banget harga property nya bagai bumi Dan langit 😂",0,1 bulan yang lalu
@belkayr0210,"38:53 inii menurut gw ya cream cheese itu air seni, tau lah ya mksudnya apa, knp dibuat jdi cream cheese? Ya krna air seni ama cream cheese kan warna nya sama...",0,1 bulan yang lalu
@aminahazzahra1354,"Hai ka Hiro , konspirasi bukan kongspirasi ka",0,1 bulan yang lalu
@Ntyourex,"30:00 akrab banget tuh sampe nama TRUMP lebih banyak disebut di file eipstein daripada nama harry di semua novel harry potter wkwkwk  nama Donald Trump muncul kurang lebih 38.000 kali di lebih dari 5.300 dokumen Epstein, sementara nama “Harry” di 7 buku Harry Potter cuma 18.956 kali.",0,1 bulan yang lalu
@HartiwiNingsih-w5p8z,Ga nyangka banget tau mana gua fans banget 😢,0,1 bulan yang lalu
@handyocta1074,38:28 koq gw dengernya kek richess 😂,0,1 bulan yang lalu
@ilhamkopeer3618,Kamar jeri juga lagi heboh berita ini,0,1 bulan yang lalu
@csieyyci,ni kasus lebih gong drpd kasusnya pdiddy,0,1 bulan yang lalu
